code,nameHeb,pronaunce,district,shire,naturalArea,monicipal,metro,religion,population,jewsAndOthers,jews,arabs,estbYear,type,ITM,altitude,orgazinationRelated,plansComit,policeArea,year,nameEng,localCuncil,name,lat,long
768,כרמייה,KARMIYYA,6,61,614,36,,1,646,644,620,2,1950,330,15,1565861272,25,633,10001829,2018,Karmiyya,,Karmiyya,31.602695,34.540413
1198,כרמים,KERAMIM,6,62,623,41,341,1,485,485,485,,1980,330,15,1921858239,389,625,10001937,2018,Keramim,620,Keramim,31.333464,34.917879
3656,כרמל,KARMEL,7,77,,78,,1,436,436,436,,1981,320,11,2173959328,706,715,15003512,2018,Karmel,,Karmel,32.7427316,35.0483915
1207,לבון,LAVON,2,24,243,56,,1,710,710,704,,1980,350,,2271976075,524,205,15002358,2018,Lavon,210,Lavon,32.94118,35.286475
585,לביא,LAVI,2,22,222,3,,1,620,620,620,,1949,330,3,2417174366,278,206,10004552,2018,Lavi,214,Lavi,32.787648,35.440717
1230,לבנים,LIVNIM,2,21,214,2,,1,430,429,418,1,1982,310,1,2466175214,-110,209,10004552,2018,Livnim,211,Livnim,32.86379,35.497479
2023,להב,LAHAV,6,62,623,41,341,1,529,528,517,1,1952,330,15,1875358757,440,625,10001937,2018,Lahav,620,Lahav,31.379363,34.871311
380,להבות הבשן,LAHAVOT HABASHAN,2,21,211,1,,1,879,877,827,2,1945,330,15,2607878299,76,253,10004591,2018,Lahavot HaBashan,211,Lahavot HaBashan,33.1412178,35.6478714
715,להבות חביבה,LAHAVOT HAVIVA,3,32,324,14,,1,992,992,981,,1949,330,15,2010970013,40,351,15002436,2018,Lahavot Haviva,,Lahavot Haviva,32.395216,35.01179
1271,להבים,LEHAVIM,6,62,623,99,341,1,6350,6171,6048,179,1985,180,,1822358650,267,619,10001946,2018,Lehavim,,Lehavim,31.373835,34.816952
7000,לוד,LOD,4,43,432,0,133,4,75726,52590,46488,23136,1948,150,,1895465097,40,406,10002261,2018,Lod,,Lod,31.951014,34.888075
52,לוזית,LUZIT,1,11,112,26,,1,763,761,750,2,1955,310,1,1893262158,170,151,15000597,2018,Luzit,,Luzit,31.688209,34.888222
595,לוחמי הגיטאות,LOHAME HAGETA'OT,2,24,245,4,241,1,685,685,674,,1949,330,15,2094776315,13,201,10004302,2018,Lohame HaGeta'ot,212,Lohame HaGeta'ot,32.962661,35.096741
1171,לוטם,LOTEM,2,24,242,56,,1,765,719,711,46,1978,330,15,2338475416,262,205,10004513,2018,Lotem,210,Lotem,32.880858,35.35996
1255,לוטן,LOTAN,6,62,625,53,,1,200,200,173,,1983,330,15,2081943320,118,608,10001955,2018,Lotan,,Lotan,29.988263,35.086776
674,לימן,LIMAN,2,24,245,4,241,1,691,686,658,5,1949,310,1,2108977386,0,201,10004302,2018,Liman,212,Liman,33.058732,35.111815
24,לכיש,LAKHISH,6,61,612,50,,1,743,743,739,,1955,310,1,1850660773,219,634,10001813,2018,Lakhish,,Lakhish,31.560907,34.84409
1310,לפיד,LAPPID,4,43,431,25,142,1,2459,2459,2435,,1996,190,,2032064717,238,424,10002277,2018,Lappid,,Lappid,31.917522,35.032191
1173,לפידות,LAPPIDOT,2,24,243,52,,1,116,115,114,1,1978,310,1,2248276267,447,255,10004484,2018,Lappidot,212,Lappidot,32.959801,35.260956
1060,לקיה,LAQYE,6,62,623,99,341,2,13394,5,,13389,,270,,1873558142,350,652,10001937,2018,Laqye,620,Laqye,31.324884,34.866219
2055,מאור,MA'OR,3,32,324,14,,1,1366,1366,1348,,1953,310,1,2007970341,27,351,15002436,2018,Ma'or,,Ma'or,32.425832,35.005289
102,מאיר שפיה,ME'IR SHEFEYA,3,32,322,15,,1,286,248,187,38,1923,340,,1975772192,63,303,10004333,2018,Me'ir Shefeya,,Me'ir Shefeya,32.5912213,34.9710703
771,מבוא ביתר,MEVO BETAR,1,11,111,26,444,1,952,952,947,,1950,320,9,2101162547,734,151,15000597,2018,Mevo Betar,,Mevo Betar,31.722592,35.106656
3569,מבוא דותן,MEVO DOTAN,7,71,,72,,1,403,403,397,,1978,370,11,2166670298,240,710,10003262,2018,Mevo Dotan,,Mevo Dotan,32.420772,35.173869
3709,מבוא חורון,MEVO HORON,7,74,,73,,1,2650,2650,2650,,1970,192,,2034763956,230,711,10004054,2018,Mevo Horon,,Mevo Horon,31.849598,35.034977
4204,מבוא חמה,MEVO HAMMA,2,29,294,71,,1,434,434,424,,1968,330,15,2616873804,331,219,10004579,2018,Mevo Hamma,211,Mevo Hamma,32.736701,35.655207
1141,מבוא מודיעים,MEVO MODI'IM,4,43,431,25,142,1,254,254,254,,1964,370,8,1989164897,190,424,10002277,2018,Mevo Modi'im,,Mevo Modi'im,31.933851,34.987999
1318,מבואות ים,MEVO'OT YAM,4,41,411,16,141,1,433,432,400,1,1954,340,,1878270108,1,409,15000060,2018,Mevo'ot Yam,,Mevo'ot Yam,32.401697,34.866797
1080,מבועים,MABBU'IM,6,62,621,42,,1,1217,1216,1201,1,1958,350,,1671959544,160,651,10001930,2018,Mabbu'im,620,Mabbu'im,31.44945,34.654994
829,מבטחים,MIVTAHIM,6,62,622,38,,1,427,427,421,,1950,310,1,1435757236,118,651,10001893,2018,Mivtahim,620,Mivtahim,31.242423,34.407488
573,מבקיעים,MAVQI'IM,6,61,614,36,,1,484,484,477,,1949,310,6,1599161459,48,633,10001829,2018,Mavqi'im,,Mavqi'im,31.622518,34.577431
1015,מבשרת ציון,MEVASSERET ZIYYON,1,11,111,99,444,1,23962,23864,23114,98,1951,160,,2144363412,583,152,10002475,2018,Mevasseret Ziyyon,,Mevasseret Ziyyon,31.804052,35.157891
516,מג'ד אל-כרום,MAJD AL-KURUM,2,24,242,99,,2,15292,20,5,15272,,270,,2241375845,45,260,15002358,2018,Majd al-Kurum,210,Majd al-Kurum,32.920132,35.25665
4201,מג'דל שמס,MAJDAL SHAMS,2,29,291,99,,2,11044,,,11044,,270,,2721779660,950,256,10004579,2018,Majdal Shams,211,Majdal Shams,33.2690961,35.772122
481,מגאר,MUGHAR,2,22,222,99,,2,22609,20,11,22589,,260,,2388975470,-5,251,10004552,2018,Mughar,214,Mughar,32.890704,35.40461
689,מגדים,MEGADIM,3,32,321,15,223,1,1329,1329,1309,,1949,310,1,1964273727,5,303,10004710,2018,Megadim,,Megadim,32.727734,34.960923
65,מגדל,MIGDAL,2,22,221,99,,1,1941,1892,1835,49,1910,350,,2475774923,-215,251,10004552,2018,Migdal,214,Migdal,32.839494,35.499849
874,מגדל העמק,MIGDAL HAEMEQ,2,23,237,0,,1,25636,25628,22966,8,1952,160,,2231073152,102,221,10004411,2018,Migdal HaEmeq,213,Migdal HaEmeq,32.6778114,35.2417497
3561,מגדל עוז,MIGDAL OZ,7,76,,76,445,1,574,574,573,,1977,330,3,2135961641,922,714,15000586,2018,Migdal Oz,,Migdal Oz,31.640932,35.143139
3751,מגדלים,MIGDALIM,7,72,,72,,1,368,368,353,,1983,370,11,2324566631,761,710,10003262,2018,Migdalim,,Migdalim,32.089866,35.342633
586,מגידו,MEGIDDO,2,23,234,13,,1,855,855,831,,1949,330,15,2171172064,140,254,10004394,2018,Megiddo,213,Megiddo,32.577899,35.179972
375,מגל,MAGGAL,3,32,324,14,,1,1154,1154,1144,,1953,330,15,2033769910,59,351,15002436,2018,Maggal,,Maggal,32.385556,35.036147
695,מגן,MAGEN,6,62,622,38,,1,537,527,488,10,1949,330,15,1454357893,109,651,10001893,2018,Magen,620,Magen,31.298108,34.427059
1155,מגן שאול,MAGEN SHA'UL,2,23,234,8,,1,667,667,539,,1976,310,1,2291471412,79,204,10004394,2018,Magen Sha'ul,213,Magen Sha'ul,32.521471,35.306431
722,מגשימים,MAGSHIMIM,4,42,422,20,132,1,1067,1065,1063,2,1949,310,10,1906066152,40,417,10002116,2018,Magshimim,,Magshimim,32.044363,34.899834
2029,מדרך עוז,MIDRAKH OZ,2,23,234,13,,1,775,775,755,,1952,310,1,2151572230,99,254,10004394,2018,Midrakh Oz,213,Midrakh Oz,32.594648,35.157976
1140,מדרשת בן גוריון,MIDRESHET BEN GURION,6,62,626,48,,1,1961,1959,1870,2,1965,350,,1790952918,418,620,10001918,2018,Midreshet Ben Gurion,610,Midreshet Ben Gurion,30.852297,34.7834
897,מדרשת רופין,MIDRESHET RUPPIN,4,41,411,16,141,1,306,168,163,138,1948,340,,1919269429,20,409,15000060,2018,Midreshet Ruppin,,Midreshet Ruppin,30.852297,34.7834
1200,מודיעין-מכבים-רעות*,MODI'IN-MAKKABBIM-RE'UT,4,43,431,0,142,1,92406,92381,90449,25,1986,150,,2012964476,100,420,10002277,2018,Modi'in-Makkabbim-Re'ut,,Modi'in-Makkabbim-Re'ut,31.890267,35.010397
3797,מודיעין עילית,MODI'IN ILLIT,7,74,,0,,1,73080,73080,73071,,1996,150,,2042664879,228,730,10004054,2018,Modi'in Illit,,Modi'in Illit,31.932477,35.042265
269,מולדת,MOLEDET,2,23,233,8,,1,1067,1066,1058,1,1937,320,1,2416172136,44,204,10004394,2018,Moledet,213,Moledet,32.586196,35.438941
208,מוצא עילית,MOZA ILLIT,1,11,111,26,444,1,1169,1168,1140,1,1933,350,,2150263345,567,151,10002475,2018,Moza Illit,,Moza Illit,31.793591,35.157
635,מוקייבלה,MUQEIBLE,2,23,234,8,,2,4030,3,3,4027,,290,,2280771334,80,204,10004394,2018,Muqeible,213,Muqeible,32.514142,35.294806
1163,מורן,MORAN,2,24,242,56,,1,458,454,445,4,1977,330,15,2371675853,274,205,10004465,2018,Moran,210,Moran,32.921637,35.39481
1178,מורשת,MORESHET,2,24,241,56,241,1,1455,1455,1455,,1981,370,11,2221774795,250,205,10004513,2018,Moreshet,210,Moreshet,32.826132,35.231997
606,מזור,MAZOR,4,42,422,25,142,1,1334,1334,1325,,1949,310,1,1931066207,41,424,10002116,2018,Mazor,,Mazor,32.050698,34.931373
28,מזכרת בתיה,MAZKERET BATYA,4,44,441,99,143,1,14680,14670,14473,10,1883,170,,1852963987,53,453,10002241,2018,Mazkeret Batya,,Mazkeret Batya,31.853167,34.842421
104,מזרע,MIZRA,2,23,234,9,,1,772,771,749,1,1923,330,15,2271472850,90,254,10004394,2018,Mizra,213,Mizra,32.649879,35.286404
517,מזרעה,MAZRA'A,2,24,245,99,241,2,3857,8,6,3849,,290,,2095476542,9,201,10004302,2018,Mazra'a,212,Mazra'a,32.983652,35.098934
3599,מחולה,MEHOLA,7,75,,75,,1,575,575,574,,1968,310,2,2486669693,-191,712,10003262,2018,Mehola,,Mehola,32.365285,35.51602
1411,מחנה הילה*,MAHANE HILLA,4,44,442,27,143,,,,,,,510,,1710064600,,499,15002488,2018,Mahane Hilla,,Mahane Hilla,31.7865467,35.2129782
1418,מחנה טלי*,MAHANE TALI,6,62,626,48,,,,,,,,510,,1680051800,,699,10001918,2018,Mahane Tali,610,Mahane Tali,31.7865467,35.2129782
1413,מחנה יהודית*,MAHANE YEHUDIT,2,23,234,9,,,,,,,,510,,2170073000,,299,10004411,2018,Mahane Yehudit,213,Mahane Yehudit,31.7865467,35.2129782
1416,מחנה יוכבד*,MAHANE YOKHEVED,6,62,627,53,,,,,,,,510,,1930042700,,699,10001955,2018,Mahane Yokheved,,Mahane Yokheved,31.7865467,35.2129782
1415,מחנה יפה*,MAHANE YAFA,6,62,622,42,,,,,,,,510,,1690057000,,699,10001900,2018,Mahane Yafa,620,Mahane Yafa,32.049357,34.758355
1196,מחנה יתיר,MAHANE YATTIR,6,62,623,,,1,248,248,248,,1979,350,,2057258396,640,699,10001937,2018,Mahane Yattir,,Mahane Yattir,31.347793,35.060671
1414,מחנה מרים*,MAHANE MIRYAM,6,61,611,33,,,,,,,,510,,1740062900,,699,10001821,2018,Mahane Miryam,420,Mahane Miryam,31.7865467,35.2129782
1412,מחנה תל נוף*,MAHANE TEL NOF,4,44,441,28,143,,,,,,,510,,1830063800,,499,15002488,2018,Mahane Tel Nof,420,Mahane Tel Nof,31.7865467,35.2129782
308,מחניים,MAHANAYIM,2,21,213,1,,1,774,774,761,,1939,330,15,2536376606,250,253,10004540,2018,Mahanayim,211,Mahanayim,32.988845,35.570375
776,מחסיה,MAHSEYA,1,11,112,26,444,1,453,453,452,,1950,310,2,2007762837,229,151,15000597,2018,Mahseya,,Mahseya,31.748858,35.00726
43,מטולה,METULA,2,21,211,99,,1,1599,1534,1463,65,1896,350,,2541579817,260,259,10004591,2018,Metula,211,Metula,33.277232,35.578235
822,מטע,MATTA,1,11,111,26,444,1,899,898,877,1,1950,310,1,2059662505,559,151,15000597,2018,Matta,,Matta,31.716522,35.060571
1128,מי עמי,ME AMMI,3,32,323,14,,1,361,361,355,,1963,320,6,2141671229,413,351,10004249,2018,Me Ammi,,Me Ammi,32.504963,35.146425
2054,מיטב,METAV,2,23,234,8,,1,466,466,452,,1954,310,1,2285071685,70,204,10004394,2018,Metav,213,Metav,32.545509,35.300898
649,מייסר,MEISER,3,32,323,14,,2,1970,11,6,1959,,450,,2041670564,50,351,15002436,2018,Meiser,,Meiser,32.445246,35.042131
4019,מיצר,MEZAR,2,29,294,71,,1,287,287,281,,1981,310,15,2692674150,350,219,10004579,2018,Mezar,211,Mezar,32.768641,35.736356
1282,מירב,MERAV,2,23,231,7,,1,706,706,706,,1987,330,3,2399170654,344,202,10004568,2018,Merav,214,Merav,32.452041,35.422479
607,מירון,MERON,2,21,212,2,,1,963,963,962,,1949,310,2,2414776580,648,209,10004528,2018,Meron,211,Meron,32.985226,35.441643
731,מישר,MESHAR,4,44,441,32,143,1,831,831,816,,1950,310,10,1768063635,40,456,15002488,2018,Meshar,,Meshar,31.815936,34.752588
1268,מיתר,METAR,6,62,623,99,342,1,8438,8333,8224,105,1984,180,,1940858164,350,615,10001937,2018,Metar,,Metar,31.327011,34.943213
3614,מכורה,MEKHORA,7,75,,75,,1,161,161,149,,1973,310,10,2401067463,202,712,10003262,2018,Mekhora,,Mekhora,32.164159,35.423623
1343,מכחול,MAKCHUL,6,62,623,69,,2,736,,,736,,450,,2063657760,470,624,10001937,2018,Makchul,610,Makchul,31.288515,35.075736
382,מכמורת,MIKHMORET,4,41,411,16,141,1,1370,1370,1327,,1945,310,1,1883070142,4,409,15000060,2018,Mikhmoret,,Mikhmoret,32.406504,34.871551
1202,מכמנים,MIKHMANNIM,2,24,242,56,,1,533,512,478,21,1980,370,7,2309975686,424,205,10004465,2018,Mikhmannim,210,Mikhmannim,32.905865,35.328991
164,מלאה,MELE'A,2,23,234,8,,1,379,379,374,,1956,310,1,2225471884,64,204,10004394,2018,Mele'a,213,Mele'a,32.563149,35.237528
2044,מלילות,MELILOT,6,62,621,39,,1,340,340,336,,1953,310,2,1615158878,100,651,10001930,2018,Melilot,620,Melilot,31.389897,34.595243
596,מלכייה,MALKIYYA,2,21,212,1,,1,453,453,402,,1949,330,15,2480477842,561,253,10004528,2018,Malkiyya,211,Malkiyya,33.098589,35.509624
1154,מלכישוע,MALKISHUA,2,23,231,7,,1,214,197,155,17,1976,340,,2390970497,501,202,10004568,2018,Malkishua,214,Malkishua,32.438568,35.412757
2030,מנוחה,MENUHA,6,61,611,50,,1,593,593,591,,1953,310,1,1789561843,92,634,10001813,2018,Menuha,,Menuha,31.656159,34.777273
1174,מנוף,MANOF,2,24,241,56,241,1,862,862,860,,1980,310,10,2224575096,349,205,10004513,2018,Manof,210,Manof,32.853258,35.237355
1205,מנות,MANOT,2,24,243,52,,1,441,441,434,,1980,310,1,2185477151,195,255,10004302,2018,Manot,212,Manot,33.038709,35.195156
48,מנחמיה,MENAHEMYA,2,23,231,7,,1,1032,1030,1001,2,1902,350,,2523473022,-240,202,10004568,2018,Menahemya,214,Menahemya,32.664333,35.555338
347,מנרה,MENARA,2,21,212,1,,1,246,246,225,,1943,330,15,2511778903,802,253,10004591,2018,Menara,211,Menara,33.195375,35.543728
994,מנשית זבדה,MANSHIYYET ZABDA,2,25,237,9,,2,1325,,,1325,,450,,2184473467,80,254,10004411,2018,Manshiyyet Zabda,213,Manshiyyet Zabda,32.706219,35.192415
1258,מסד,MASSAD,2,22,222,3,,1,376,374,364,2,1983,370,13,2398774991,211,206,10004552,2018,Massad,214,Massad,32.844008,35.423563
263,מסדה,MASSADA,2,22,221,6,,1,370,366,352,4,1937,330,15,2563973220,-201,214,10004552,2018,Massada,214,Massada,31.3114167,35.3626955
298,מסילות,MESILLOT,2,23,231,7,,1,430,430,416,,1938,330,15,2448071130,-115,202,10004568,2018,Mesillot,214,Mesillot,32.497362,35.474651
742,מסילת ציון,MESILLAT ZIYYON,1,11,112,26,444,1,1248,1243,1213,5,1950,310,1,2011563441,269,151,15000597,2018,Mesillat Ziyyon,,Mesillat Ziyyon,31.801449,35.009463
748,מסלול,MASLUL,6,62,622,42,344,1,860,860,852,,1950,310,1,1609258156,103,651,10001893,2018,Maslul,620,Maslul,31.323677,34.590761
4203,מסעדה,MAS'ADE,2,29,292,99,,2,3650,,,3650,,290,,2709879298,810,256,10004579,2018,Mas'ade,211,Mas'ade,33.2321159,35.7555991
939,מסעודין אל-עזאזמה (שבט),MAS'UDIN AL-'AZAZME,6,62,623,,,3,,,,,,460,,1823056730,,699,15003711,2018,Mas'udin al 'Azazma,,Mas'udin al 'Azazma,_,_
197,מעברות,MA'BAROT,4,41,411,16,141,1,979,979,964,,1933,330,15,1912669668,7,409,15000060,2018,Ma'barot,,Ma'barot,32.364197,34.905733
1082,מעגלים,MA'GALIM,6,62,621,39,,1,2059,2059,2059,,1958,190,,1618358958,119,651,10001930,2018,Ma'galim,620,Ma'galim,31.398859,34.598239
678,מעגן,MA'AGAN,2,22,221,6,,1,374,374,357,,1949,330,15,2565473473,-211,214,10004552,2018,Ma'agan,214,Ma'agan,32.706344,35.600575
694,מעגן מיכאל,MA'AGAN MIKHA'EL,3,32,321,15,,1,1992,1992,1906,,1949,330,15,1923671802,6,303,10004333,2018,Ma'agan Mikha'el,,Ma'agan Mikha'el,32.55871,34.917816
272,מעוז חיים,MA'OZ HAYYIM,2,23,231,7,,1,479,479,472,,1937,330,15,2519671104,-249,202,10004568,2018,Ma'oz Hayyim,214,Ma'oz Hayyim,32.49407,35.550767
3657,מעון,MA'ON,7,77,,78,,1,575,575,575,,1981,320,11,2155959130,744,715,15003512,2018,Ma'on,,Ma'on,31.414592,35.163893
570,מעונה,ME'ONA,2,24,243,52,,1,963,958,942,5,1949,310,1,2247376901,437,255,10004484,2018,Me'ona,212,Me'ona,33.016894,35.263626
416,מעיין ברוך,MA'YAN BARUKH,2,21,211,1,,1,745,745,737,,1947,330,15,2569979388,166,253,10004591,2018,Ma'yan Barukh,211,Ma'yan Barukh,33.239349,35.609359
290,מעיין צבי,MA'YAN ZEVI,3,32,322,15,,1,727,727,720,,1938,330,15,1946771935,71,303,10004333,2018,Ma'yan Zevi,,Ma'yan Zevi,32.568484,34.940623
518,מעיליא,MI'ELYA,2,24,243,99,,2,3255,105,93,3150,,290,,2244077019,437,258,10004484,2018,Mi'elya,212,Mi'elya,33.027194,35.256304
3616,מעלה אדומים,MA'ALE ADUMMIM,7,76,,0,445,1,38193,38129,36841,64,1975,160,,2291263194,79,706,10003314,2018,Ma'ale Adummim,,Ma'ale Adummim,31.777369,35.297955
3608,מעלה אפרים,MA'ALE EFRAYIM,7,75,,99,,1,1241,1238,1117,3,1970,350,,2382866422,-72,707,10003262,2018,Ma'ale Efrayim,,Ma'ale Efrayim,32.071304,35.4039
1127,מעלה גלבוע,MA'ALE GILBOA,2,23,231,7,,1,806,806,806,,1962,330,3,2396070922,396,202,10004568,2018,Ma'ale Gilboa,214,Ma'ale Gilboa,32.476065,35.420637
4008,מעלה גמלא,MA'ALE GAMLA,2,29,293,71,,1,515,515,500,,1976,310,1,2643975504,42,219,10004579,2018,Ma'ale Gamla,211,Ma'ale Gamla,32.888256,35.685966
286,מעלה החמישה,MA'ALE HAHAMISHA,1,11,111,26,444,1,769,767,753,2,1938,330,15,2105663611,743,151,10002475,2018,Ma'ale HaHamisha,,Ma'ale HaHamisha,31.817429,35.109406
3752,מעלה לבונה,MA'ALE LEVONA,7,74,,73,,1,866,866,865,,1983,370,11,2228166239,664,711,10003299,2018,Ma'ale Levona,,Ma'ale Levona,32.054436,35.239503
3651,מעלה מכמש,MA'ALE MIKHMAS,7,74,,73,445,1,1463,1463,1461,,1981,370,11,2290864285,529,711,10003299,2018,Ma'ale Mikhmas,,Ma'ale Mikhmas,31.879131,35.305902
1327,מעלה עירון,MA'ALE IRON,3,32,323,99,,2,14833,7,3,14826,,270,,2148871748,120,354,10004249,2018,Ma'ale Iron,,Ma'ale Iron,32.554128,35.182499
3653,מעלה עמוס,MA'ALE AMOS,7,76,,76,,1,535,535,534,,1981,370,9,2218661154,670,714,15000586,2018,Ma'ale Amos,,Ma'ale Amos,31.596887,35.229365
3637,מעלה שומרון,MA'ALE SHOMERON,7,73,,72,145,1,1012,1012,993,,1980,370,9,2067967480,277,710,10003262,2018,Ma'ale Shomeron,,Ma'ale Shomeron,32.165406,35.069744
1063,מעלות-תרשיחא,MA'ALOT-TARSHIHA,2,24,243,0,,4,21422,16791,14154,4631,1957,160,,2263076886,204,223,10004484,2018,Ma'alot-Tarshiha,212,Ma'alot-Tarshiha,33.015026,35.276017
344,מענית,MA'ANIT,3,32,324,14,,1,766,766,731,,1942,330,15,2028770696,50,351,15002436,2018,Ma'anit,,Ma'anit,32.457992,35.026573
230,מעש,MA'AS,4,42,422,20,132,1,868,867,857,1,1935,310,1,1897366353,46,417,10002116,2018,Ma'as,,Ma'as,32.063511,34.892639
668,מפלסים,MEFALLESIM,6,61,614,37,,1,1006,1005,979,1,1949,330,15,1584160127,79,651,10001829,2018,Mefallesim,620,Mefallesim,31.502206,34.561674
3745,מצדות יהודה,MEZADOT YEHUDA,7,77,,78,,1,512,512,511,,1983,320,11,2107158587,839,715,15003512,2018,Mezadot Yehuda,,Mezadot Yehuda,31.365586,35.11134
325,מצובה,MAZZUVA,2,24,244,4,,1,1171,1171,1148,,1940,330,15,2150377427,51,201,10004302,2018,Mazzuva,212,Mazzuva,33.062312,35.155705
757,מצליח,MAZLIAH,4,43,432,30,143,1,1350,1350,1336,,1950,310,1,1881164598,79,426,10002228,2018,Mazliah,,Mazliah,31.906364,34.871278
58,מצפה,MIZPA,2,22,222,3,,1,141,141,139,,1908,350,,2480474397,60,206,10004552,2018,Mizpa,214,Mizpa,32.791043,35.509443
1222,"מצפה אבי""ב",MIZPE AVIV,2,24,241,56,241,1,1024,1024,1016,,1981,370,10,2190774911,80,205,15002411,2018,Mizpe Aviv,210,Mizpe Aviv,32.837951,35.201059
1370,מצפה אילן,MITSPE ILAN,3,32,323,14,,1,455,455,455,,2009,370,10,2067270748,80,351,10004233,2018,Mitspe Ilan,,Mitspe Ilan,32.461378,35.068861
3576,מצפה יריחו,MIZPE YERIHO,7,75,,73,445,1,2453,2453,2453,,1978,190,,2374563592,122,711,10003314,2018,Mizpe Yeriho,,Mizpe Yeriho,31.815688,35.395409
1190,מצפה נטופה,MIZPE NETOFA,2,23,237,3,,1,1002,1002,1002,,1979,370,11,2364174533,340,206,10004552,2018,Mizpe Netofa,214,Mizpe Netofa,32.801748,35.383501
99,מצפה רמון,MIZPE RAMON,6,62,626,99,,1,5221,5029,4613,192,1954,180,,1808350381,460,613,10001918,2018,Mizpe Ramon,610,Mizpe Ramon,30.610203,34.801898
3610,מצפה שלם,MIZPE SHALEM,7,75,,74,,1,211,211,200,,1971,330,15,2380960839,-352,713,10003314,2018,Mizpe Shalem,,Mizpe Shalem,31.568875,35.400367
648,מצר,MEZER,3,32,324,14,,1,378,376,349,2,1953,330,15,2046970512,60,351,15002436,2018,Mezer,,Mezer,32.440186,35.047702
22,מקווה ישראל,MIQWE YISRA'EL,5,53,513,,123,1,386,383,359,3,1870,340,,1794865963,20,599,10001430,2018,Miqwe Yisra'el,,Miqwe Yisra'el,32.033209,34.781489
843,מרגליות,MARGALIYYOT,2,21,212,55,,1,400,399,395,1,1951,310,1,2511979109,657,253,10004591,2018,Margaliyyot,211,Margaliyyot,33.216474,35.544354
4101,מרום גולן,MEROM GOLAN,2,29,292,71,,1,724,724,705,,1967,330,15,2727778212,939,219,10004579,2018,Merom Golan,211,Merom Golan,33.132583,35.777071
1340,מרחב עם,MERHAV AM,6,62,626,48,,1,466,466,466,,2002,370,,1834853303,500,620,10001918,2018,Merhav Am,610,Merhav Am,30.888022,34.828175
97,מרחביה (מושב),MERHAVYA(MOSHAV),2,23,234,9,,1,660,660,653,,1922,310,1,2299872327,40,254,10004394,2018,Merhavya(Moshav),213,Merhavya(Moshav),32.6047,35.3081
66,מרחביה (קיבוץ),MERHAVYA(QIBBUZ),2,23,234,9,,1,1232,1232,1095,,1911,330,15,2291072355,50,254,10004394,2018,Merhavya(Qibbuz),213,Merhavya(Qibbuz),32.60585,35.30725
1098,מרכז שפירא,MERKAZ SHAPPIRA,6,61,611,34,,1,2210,2210,2207,,1948,190,,1722562273,50,631,10001821,2018,Merkaz Shappira,,Merkaz Shappira,31.696927,34.707319
421,משאבי שדה,MASH'ABBE SADE,6,62,626,48,,1,461,461,415,,1949,330,15,1795154587,340,620,10001918,2018,Mash'abbe Sade,610,Mash'abbe Sade,31.004042,34.785029
765,משגב דב,MISGAV DOV,4,44,441,32,143,1,706,704,703,2,1950,310,9,1754163645,50,456,15002488,2018,Misgav Dov,,Misgav Dov,31.819054,34.739162
378,משגב עם,MISGAV AM,2,21,212,1,,1,337,337,299,,1945,330,15,2515179474,764,253,10004591,2018,Misgav Am,211,Misgav Am,33.247572,35.548499
520,משהד,MESHHED,2,25,237,99,,2,8219,1,,8218,,280,,2305973842,160,257,15002369,2018,Meshhed,,Meshhed,32.738912,35.322494
3605,משואה,MASSU'A,7,75,,75,,1,170,166,166,4,1970,310,6,2464966884,-262,712,10003262,2018,Massu'a,,Massu'a,31.3114167,35.3626955
620,משואות יצחק,MASSU'OT YIZHAQ,6,61,611,34,,1,688,688,688,,1949,320,3,1706562348,47,631,10001821,2018,Massu'ot Yizhaq,,Massu'ot Yizhaq,31.70261,34.689968
3785,משכיות,MASKIYYOT,7,75,,75,,1,286,286,286,,1986,370,,2476569159,-69,712,10003262,2018,Maskiyyot,,Maskiyyot,32.317865,35.502754
670,משמר איילון,MISHMAR AYYALON,4,43,432,30,143,1,550,549,546,1,1949,310,1,1949564208,120,426,10002228,2018,Mishmar Ayyalon,,Mishmar Ayyalon,31.872478,34.943253
563,משמר דוד,MISHMAR DAWID,4,43,432,30,143,1,871,871,867,,1948,330,15,1906763668,132,426,10002241,2018,Mishmar Dawid,,Mishmar Dawid,31.823558,34.900676
732,משמר הירדן,MISHMAR HAYARDEN,2,21,213,55,,1,804,804,798,,1949,310,9,2563476779,169,253,10004540,2018,Mishmar HaYarden,211,Mishmar HaYarden,33.003484,35.598271
395,משמר הנגב,MISHMAR HANEGEV,6,62,621,41,341,1,933,933,912,,1946,330,15,1731558585,189,625,10001946,2018,Mishmar HaNegev,620,Mishmar HaNegev,31.364796,34.717968
130,משמר העמק,MISHMAR HAEMEQ,2,23,234,13,,1,1255,1255,1185,,1926,330,15,2136372399,82,254,10004394,2018,Mishmar HaEmeq,213,Mishmar HaEmeq,32.610063,35.142673
729,משמר השבעה,MISHMAR HASHIV'A,4,43,432,40,133,1,1006,1006,978,,1949,310,19,1834665744,27,425,10002207,2018,Mishmar HaShiv'a,,Mishmar HaShiv'a,32.010891,34.822337
194,משמר השרון,MISHMAR HASHARON,4,41,411,16,141,1,606,606,582,,1933,330,15,1911269590,12,409,15000060,2018,Mishmar HaSharon,,Mishmar HaSharon,32.356305,34.904256
