code,name,orgIndex,lat,long,nameIL
670,Mishmar Ayyalon,945,31.872478,34.943253,"Mishmar Ayyalon, Israel"
563,Mishmar Dawid,946,31.823558,34.900676,"Mishmar Dawid, Israel"
732,Mishmar HaYarden,947,33.003484,35.598271,"Mishmar HaYarden, Israel"
395,Mishmar HaNegev,948,31.364796,34.717968,"Mishmar HaNegev, Israel"
130,Mishmar HaEmeq,949,32.610063,35.142673,"Mishmar HaEmeq, Israel"
729,Mishmar HaShiv'a,950,32.010891,34.822337,"Mishmar HaShiv'a, Israel"
194,Mishmar HaSharon,951,32.356305,34.904256,"Mishmar HaSharon, Israel"
213,Mishmarot,952,32.486513,34.983892,"Mishmarot, Israel"
425,Mishmeret,953,32.227586,34.922055,"Mishmeret, Israel"
791,Mash'en,954,31.656885,34.621607,"Mash'en, Israel"
1315,Mattan,955,32.159377,34.97319,"Mattan, Israel"
1184,Mattat,956,33.041684,35.356695,"Mattat, Israel"
3648,Mattityahu,957,31.929747,35.034997,"Mattityahu, Israel"
4551,Ne'ot Golan,958,32.787026,35.693172,"Ne'ot Golan, Israel"
1124,Ne'ot HaKikkar,959,30.933368,35.378126,"Ne'ot HaKikkar, Israel"
408,Ne'ot Mordekhay,961,33.159785,35.595602,"Ne'ot Mordekhay, Israel"
1197,Ne'ot Smadar,962,30.049079,35.028106,"Ne'ot Smadar, Israel"
524,Na'ura,963,32.61468,35.391133,"Na'ura, Israel"
396,Nevatim,964,31.219761,34.882488,"Nevatim, Israel"
315,Negba,965,31.662547,34.679561,"Negba, Israel"
3724,Negohot,966,31.493077,34.983347,"Negohot, Israel"
309,Nehora,967,31.621321,34.704496,"Nehora, Israel"
80,Nahalal,968,32.690807,35.19609,"Nahalal, Israel"
9100,Nahariyya,969,33.0085361,35.0980514,"Nahariyya, Israel"
4304,Nov,970,32.832852,35.783574,"Nov, Israel"
55,Nogah,971,31.625691,34.69528,"Nogah, Israel"
3573,Neve Tsuf,972,32.008313,35.128876,"Neve Tsuf, Israel"
1366,Nave,973,31.162183,34.329827,"Nave, Israel"
926,Newe Avot,974,31.7879065,35.2073008,"Newe Avot, Israel"
590,Newe Ur,975,32.589025,35.554544,"Newe Ur, Israel"
4303,Newe Ativ,976,33.26202,35.740574,"Newe Ativ, Israel"
405,Newe Ilan,977,31.807585,35.080922,"Newe Ilan, Israel"
296,Newe Etan,979,32.492304,35.533119,"Newe Etan, Israel"
3725,Newe Daniyyel,980,31.675969,35.142751,"Newe Daniyyel, Israel"
1057,Newe Zohar,981,31.152068,35.364771,"Newe Zohar, Israel"
1314,Newe Ziv,982,33.027399,35.18433,"Newe Ziv, Israel"
1279,Newe Harif,983,30.039793,35.03649,"Newe Harif, Israel"
312,Newe Yam,984,32.679769,34.93188,"Newe Yam, Israel"
686,Newe Yamin,985,32.171692,34.939378,"Newe Yamin, Israel"
858,Newe Yaraq,986,32.132729,34.925488,"Newe Yaraq, Israel"
827,Newe Mivtah,987,31.806767,34.741231,"Newe Mivtah, Israel"
1071,Newe Mikha'el,988,31.673049,35.00671,"Newe Mikha'el, Israel"
1259,Newe Shalom,989,31.817427,34.978335,"Newe Shalom, Israel"
15,No'am,990,31.568567,34.788161,"No'am, Israel"
1333,Nof Ayyalon,991,31.871215,34.991321,"Nof Ayyalon, Israel"
3790,Nofim,992,32.155458,35.09984,"Nofim, Israel"
1284,Nofit,993,32.763374,35.148316,"Nofit, Israel"
257,Nofekh,994,32.043748,34.920306,"Nofekh, Israel"
3726,Noqedim,995,31.645331,35.244064,"Noqedim, Israel"
447,Nordiyya,996,32.314656,34.896792,"Nordiyya, Israel"
833,Nurit,997,32.543238,35.355755,"Nurit, Israel"
59,Nehusha,998,31.628848,34.952732,"Nehusha, Israel"
844,Nahal Oz,1000,31.47268,34.497675,"Nahal Oz, Israel"
2045,Nahala,1002,31.66,34.792817,"Nahala, Israel"
3767,Nahali'el,1003,32.0687311,34.7672451,"Nahali'el, Israel"
449,Nehalim,1004,32.058597,34.9136,"Nehalim, Israel"
809,Naham,1005,31.7664783,35.0035723,"Naham, Israel"
522,Nahef,1006,32.934675,35.31652,"Nahef, Israel"
433,Nahsholim,1007,32.61309,34.92225,"Nahsholim, Israel"
777,Nahshon,1008,31.831616,34.955986,"Nahshon, Israel"
705,Nahshonim,1009,32.063236,34.947011,"Nahshonim, Israel"
1147,Netu'a,1010,33.065387,35.323406,"Netu'a, Israel"
4014,Natur,1011,32.854068,35.752574,"Natur, Israel"
1369,Neta,1012,31.477893,34.927774,"Neta, Israel"
174,Neta'im,1013,31.945689,34.775145,"Neta'im, Israel"
1254,Nataf,1014,31.831276,35.06958,"Nataf, Israel"
523,Nein,1015,32.630986,35.349399,"Nein, Israel"
3655,Nili,1016,32.549043,35.041194,"Nili, Israel"
351,Nizzan,1017,31.749544,35.2104684,"Nizzan, Israel"
1419,Nizzan B,1018,31.737089,34.638235,"Nizzan B, Israel"
1195,Nizzana (Qehilat Hinuh),1019,30.885983,34.422569,"Nizzana (Qehilat Hinuh), Israel"
1280,Nizzane Sinay,1020,30.903428,34.396679,"Nizzane Sinay, Israel"
851,Nizzane Oz,1021,32.306084,35.003278,"Nizzane Oz, Israel"
359,Nizzanim,1022,31.717845,34.634636,"Nizzanim, Israel"
808,Nir Eliyyahu,1023,32.197593,34.949375,"Nir Eliyyahu, Israel"
553,Nir Banim,1024,31.671177,34.755012,"Nir Banim, Israel"
720,Nir Gallim,1025,31.82552,34.68254,"Nir Gallim, Israel"
256,Nir Dawid (Tel Amal),1026,32.504062,35.457622,"Nir Dawid (Tel Amal), Israel"
11,Nir Hen,1027,31.608906,34.714282,"Nir Hen, Israel"
165,Nir Yafe,1028,32.568982,35.244896,"Nir Yafe, Israel"
402,Nir Yizhaq,1029,31.23604,34.356702,"Nir Yizhaq, Israel"
699,Nir Yisra'el,1030,31.692156,34.638071,"Nir Yisra'el, Israel"
2047,Nir Moshe,1031,31.477456,34.630085,"Nir Moshe, Israel"
69,Nir Oz,1032,31.309697,34.402075,"Nir Oz, Israel"
348,Nir Am,1033,31.518459,34.580544,"Nir Am, Israel"
769,Nir Ezyon,1034,32.699125,34.992526,"Nir Ezyon, Israel"
2048,Nir Aqiva,1035,31.469933,34.646166,"Nir Aqiva, Israel"
331,Nir Zevi,1036,31.954403,34.861529,"Nir Zevi, Israel"
602,Nirim,1037,31.33573,34.394087,"Nirim, Israel"
1236,Nirit,1038,32.146206,34.984822,"Nirit, Israel"
4035,Nimrod,1040,33.244978,35.750842,"Nimrod, Israel"
825,Nes Harim,1041,31.744192,35.059406,"Nes Harim, Israel"
1143,Nes Ammim,1042,32.965465,35.121588,"Nes Ammim, Israel"
7200,Nes Ziyyona,1043,31.932111,34.801327,"Nes Ziyyona, Israel"
186,Ne'urim,1044,31.254518,35.216978,"Ne'urim, Israel"
3787,Na'ale,1045,31.962594,35.065976,"Na'ale, Israel"
3713,Na'ama,1046,31.7837638,35.2226459,"Na'ama, Israel"
158,Na'an,1047,31.883208,34.859237,"Na'an, Israel"
3620,Na'aran,1048,31.893473,35.42475,"Na'aran, Israel"
1041,An-Nasasira,1064,,,"An-Nasasira, Israel"
1372,Nezer Hazzani,1065,31.8214,34.862554,"Nezer Hazzani, Israel"
435,Nezer Sereni,1066,31.922789,34.821191,"Nezer Sereni, Israel"
7300,Nazareth,1067,32.699635,35.303546,"Nazareth, Israel"
1061,Nazerat Illit,1068,32.711539,35.324812,"Nazerat Illit, Israel"
2500,Nesher,1069,32.7649,35.049191,"Nesher, Israel"
3555,Netiv HaGedud,1070,31.989412,35.443281,"Netiv HaGedud, Israel"
693,Netiv HaLamed-He,1071,31.687184,34.982523,"Netiv HaLamed-He, Israel"
1242,Netiv HaAsara,1072,31.572407,34.539322,"Netiv HaAsara, Israel"
792,Netiv HaShayyara,1073,32.991185,35.130745,"Netiv HaShayyara, Israel"
246,Netivot,1074,31.423196,34.595254,"Netivot, Israel"
7400,Netanya,1075,32.321458,34.853196,"Netanya, Israel"
525,Sajur,1076,32.943109,35.343616,"Sajur, Israel"
578,Sasa,1077,33.02866,35.394569,"Sasa, Israel"
587,Savyon,1078,32.045589,34.876578,"Savyon, Israel"
2046,Segulla,1079,31.669546,34.778426,"Segulla, Israel"
942,Sawa'id(Hamriyye),1080,32.767353,35.168379,"Sawa'id(Hamriyye), Israel"
989,Sawa'id (Al-Kammana),1081,31.302178,34.942051,"Sawa'id (Al-Kammana), Israel"
526,Sulam,1082,32.605633,35.334306,"Sulam, Israel"
3756,Suseya,1083,31.391051,35.110978,"Suseya, Israel"
1238,Sufa,1084,31.238309,34.341987,"Sufa, Israel"
7500,Sakhnin,1085,32.864167,35.294547,"Sakhnin, Israel"
1170,Sayyid,1086,31.281719,34.916298,"Sayyid, Israel"
1245,Sallama,1087,32.893248,35.370499,"Sallama, Israel"
3567,Sal'it,1088,32.242589,35.051258,"Sal'it, Israel"
1156,Samar,1089,29.833968,35.022204,"Samar, Israel"
3777,Sansana,1090,31.361765,34.901003,"Sansana, Israel"
419,Sa'ad,1091,31.470185,34.534356,"Sa'ad, Israel"
1360,Sa'Wa,1092,31.261071,34.975564,"Sa'Wa, Israel"
454,Sa'ar,1093,33.028689,35.109232,"Sa'ar, Israel"
1176,Sappir,1094,30.613623,35.184144,"Sappir, Israel"
610,Sitriyya,1095,31.889854,34.842094,"Sitriyya, Israel"
4501,Ghajar,1096,33.272607,35.623637,"Ghajar, Israel"
892,Avdon,1097,33.048792,35.179128,"Avdon, Israel"
376,Evron,1098,32.991149,35.100031,"Evron, Israel"
794,Agur,1099,31.697475,34.912024,"Agur, Israel"
1199,Adi,1101,32.782353,35.173412,"Adi, Israel"
2035,Adanim,1102,32.138798,34.909148,"Adanim, Israel"
826,Uza,1103,31.593042,34.764524,"Uza, Israel"
528,Uzeir,1104,32.790614,35.326882,"Uzeir, Israel"
737,Olesh,1105,32.331969,34.985321,"Olesh, Israel"
666,Omer,1106,31.264305,34.849864,"Omer, Israel"
810,Ofer,1107,32.621882,34.983472,"Ofer, Israel"
32,Ozem,1108,31.637665,34.705108,"Ozem, Israel"
957,Al-'Ukbi,1109,31.283329,34.930761,"Al-'Ukbi, Israel"
328,Ezuz,1110,30.792202,34.472404,"Ezuz, Israel"
1149,Ezer,1111,31.736151,34.671447,"Ezer, Israel"
837,Azri'el,1112,32.262841,34.971133,"Azri'el, Israel"
711,Azarya,1113,31.890495,34.911872,"Azarya, Israel"
817,Azriqam,1114,31.751695,34.694818,"Azriqam, Israel"
969,Al-'Atawina,1115,31.301882,34.926949,"Al-'Atawina, Israel"
3658,Ateret,1116,32.001896,35.176949,"Ateret, Israel"
1175,Iddan,1117,30.806291,35.299946,"Iddan, Israel"
530,Eilabun,1119,32.837949,35.399996,"Eilabun, Israel"
156,Ayanot,1120,31.9158,34.768097,"Ayanot, Israel"
511,Ilut,1121,32.717249,35.261482,"Ilut, Israel"
687,En Ayyala,1122,32.629963,34.944296,"En Ayyala, Israel"
546,Ein Al-Asad,1123,32.940754,35.401027,"Ein Al-Asad, Israel"
273,En Gev,1124,32.783393,35.640119,"En Gev, Israel"
2042,En Gedi,1125,31.451191,35.383571,"En Gedi, Israel"
436,En Dor,1126,32.655468,35.416388,"En Dor, Israel"
1240,En HaBesor,1127,31.280895,34.443446,"En HaBesor, Israel"
74,En Hod,1128,32.700292,34.982716,"En Hod, Israel"
167,En HaHoresh,1129,32.385871,34.939994,"En HaHoresh, Israel"
289,En HaMifraz,1130,32.902581,35.09304,"En HaMifraz, Israel"
383,En HaNaziv,1131,32.47071,35.501973,"En HaNaziv, Israel"
367,En HaEmeq,1132,32.6778114,35.2417497,"En HaEmeq, Israel"
270,En HaShofet,1133,32.596811,35.100445,"En HaShofet, Israel"
676,En HaShelosha,1134,31.351722,34.403471,"En HaShelosha, Israel"
157,En Wered,1135,32.264467,34.930705,"En Wered, Israel"
4503,En Ziwan,1136,32.5958333,35.5377778,"En Ziwan, Israel"
1320,Ein Hod,1137,32.700292,34.982716,"Ein Hod, Israel"
1053,En Hazeva,1138,30.797209,35.24534,"En Hazeva, Israel"
89,En Harod (Ihud),1139,32.563099,35.391666,"En Harod (Ihud), Israel"
82,En Harod(Me'uhad),1140,32.556806,35.392995,"En Harod(Me'uhad), Israel"
806,En Yahav,1141,30.658757,35.239656,"En Yahav, Israel"
813,En Ya'aqov,1142,33.009312,35.229024,"En Ya'aqov, Israel"
1056,En Karem-B.S.Haqla'i,1143,31.778056,35.153611,"En Karem-B.S.Haqla'i, Israel"
426,En Karmel,1144,32.677912,34.953676,"En Karmel, Israel"
532,Ein Mahel,1145,32.724295,35.353369,"Ein Mahel, Israel"
521,Ein Naqquba,1146,31.79391,35.119683,"Ein Naqquba, Israel"
223,En Iron,1147,32.484427,35.010069,"En Iron, Israel"
622,En Zurim,1148,31.6937551,34.7176273,"En Zurim, Israel"
4502,Ein Qiniyye,1149,33.2366802,35.7313062,"Ein Qiniyye, Israel"
514,Ein Rafa,1150,31.790605,35.116514,"Ein Rafa, Israel"
139,En Shemer,1151,32.461917,35.00673,"En Shemer, Israel"
880,En Sarid,1152,32.274901,34.93418,"En Sarid, Israel"
1251,En Tamar,1153,30.943594,35.37407,"En Tamar, Israel"
871,Enat,1154,32.081948,34.937514,"Enat, Israel"
1187,Ir Ovot,1155,30.808967,35.244389,"Ir Ovot, Israel"
7600,Akko,1156,32.933052,35.082678,"Akko, Israel"
1146,Alumim,1157,31.453049,34.514711,"Alumim, Israel"
3765,Eli,1158,32.071177,35.266859,"Eli, Israel"
3727,Ale Zahav,1159,32.072227,35.064135,"Ale Zahav, Israel"
688,Alma,1160,33.05186,35.499636,"Alma, Israel"
3715,Almon,1161,31.832068,35.296764,"Almon, Israel"
1212,Amuqqa,1162,32.997669,35.524801,"Amuqqa, Israel"
3824,Ammihay,1163,32.061461,35.303407,"Ammihay, Israel"
779,Amminadav,1164,31.751705,35.142428,"Amminadav, Israel"
385,Ammi'ad,1165,32.930354,35.540521,"Ammi'ad, Israel"
318,Ammi'oz,1166,31.248463,34.413404,"Ammi'oz, Israel"
773,Ammiqam,1167,32.564626,35.020326,"Ammiqam, Israel"
319,Amir,1168,33.1777261,35.6198305,"Amir, Israel"
3660,Immanu'el,1169,32.160688,35.136036,"Immanu'el, Israel"
708,Amqa,1181,32.977664,35.161807,"Amqa, Israel"
3712,Enav,1182,32.283594,35.125198,"Enav, Israel"
534,Isifya,1183,32.720737,35.059087,"Isifya, Israel"
7700,Afula,1184,32.6104931,35.287922,"Afula, Israel"
3617,Ofra,1185,31.955101,35.260324,"Ofra, Israel"
3778,Ez Efrayim,1186,32.119403,35.046367,"Ez Efrayim, Israel"
917,Atsmon Segev,1187,32.865802,35.252335,"Atsmon Segev, Israel"
531,Arrabe,1188,32.853705,35.337167,"Arrabe, Israel"
1246,Aramsha,1189,33.088834,35.228839,"Aramsha, Israel"
1335,Arab Al Naim,1190,32.888073,35.290128,"Arab Al Naim, Israel"
2560,Arad,1191,31.261447,35.214862,"Arad, Israel"
593,Arugot,1192,31.732798,34.77624,"Arugot, Israel"
637,Ar'ara,1193,32.496323,35.097292,"Ar'ara, Israel"
1192,Ar'ara-BaNegev,1194,31.160927,35.019757,"Ar'ara-BaNegev, Israel"
591,Aseret,1195,31.824913,34.747459,"Aseret, Israel"
53,Atlit,1196,32.690875,34.942914,"Atlit, Israel"
3748,Otni'el,1197,31.438812,35.028163,"Otni'el, Israel"
1151,Paran,1198,30.362646,35.155149,"Paran, Israel"
3768,Pedu'el,1201,32.062479,35.052619,"Pedu'el, Israel"
750,Peduyim,1202,31.326275,34.612069,"Peduyim, Israel"
838,Pedaya,1203,31.857768,34.883774,"Pedaya, Israel"
537,Fureidis,1204,32.597351,34.951899,"Fureidis, Israel"
1104,Poriyya-Kefar Avoda,1205,32.719846,35.545563,"Poriyya-Kefar Avoda, Israel"
1105,Poriyya-Newe Oved,1206,32.743763,35.53811,"Poriyya-Newe Oved, Israel"
1313,Poriyya Illit,1207,32.732736,35.546162,"Poriyya Illit, Israel"
767,Porat,1208,32.277081,34.948816,"Porat, Israel"
749,Pattish,1209,31.327829,34.559981,"Pattish, Israel"
1185,Pelekh,1210,32.93367,35.23361,"Pelekh, Israel"
597,Palmahim,1211,31.932705,34.706874,"Palmahim, Israel"
3723,Pene Hever,1212,31.487074,35.1651,"Pene Hever, Israel"
3659,Pesagot,1213,31.899984,35.223923,"Pesagot, Israel"
535,Fassuta,1214,33.04782,35.308827,"Fassuta, Israel"
2059,Pa'ame Tashaz,1215,31.437967,34.692875,"Pa'ame Tashaz, Israel"
3615,Peza'el,1216,32.043492,35.443753,"Peza'el, Israel"
536,Peqi'in (Buqei'a),1217,32.976209,35.335794,"Peqi'in (Buqei'a), Israel"
281,Peqi'in Hadasha,1218,32.982195,35.323408,"Peqi'in Hadasha, Israel"
7800,Pardes Hanna-Karkur,1219,32.4728028,34.9742001,"Pardes Hanna-Karkur, Israel"
171,Pardesiyya,1220,32.305011,34.911731,"Pardesiyya, Israel"
599,Parod,1221,32.933066,35.434318,"Parod, Israel"
2053,Perazon,1222,32.545456,35.311114,"Perazon, Israel"
1231,Peri Gan,1223,31.222015,34.355936,"Peri Gan, Israel"
7900,Petah Tiqwa,1224,32.084041,34.887762,"Petah Tiqwa, Israel"
839,Petahya,1225,31.866957,34.88687,"Petahya, Israel"
413,Ze'elim,1226,31.203909,34.533359,"Ze'elim, Israel"
1180,Zviyya,1227,32.8894,35.3314,"Zviyya, Israel"
1213,Ziv'on,1228,33.026363,35.416723,"Ziv'on, Israel"
465,Zova,1229,31.784352,35.117952,"Zova, Israel"
1136,Zohar,1230,31.595592,34.692362,"Zohar, Israel"
1111,Zofiyya,1231,,,"Zofiyya, Israel"
3791,Zufim,1232,32.197318,35.008912,"Zufim, Israel"
198,Zofit,1233,32.19488,34.920085,"Zofit, Israel"
1150,Zofar,1234,30.559394,35.181474,"Zofar, Israel"
1102,Zuqi Yam,1235,32.360122,34.858542,"Zuqi Yam, Israel"
1262,Zuqim,1236,30.491551,35.165443,"Zuqim, Israel"
1113,Zur Hadassa,1237,31.719374,35.096958,"Zur Hadassa, Israel"
1345,Zur Yizhaq,1238,32.241478,34.997998,"Zur Yizhaq, Israel"
276,Zur Moshe,1239,32.298911,34.913117,"Zur Moshe, Israel"
1148,Zur Natan,1240,32.239673,35.01402,"Zur Natan, Israel"
774,Zuri'el,1241,33.006488,35.31479,"Zuri'el, Israel"
1221,Zurit,1242,33.098985,35.288522,"Zurit, Israel"
613,Zippori,1243,32.7508232,35.2845292,"Zippori, Israel"
796,Zelafon,1244,31.805599,34.931797,"Zelafon, Israel"
636,Sandala,1245,32.522449,35.32442,"Sandala, Israel"
594,Zafriyya,1246,32.004315,34.854664,"Zafriyya, Israel"
1079,Zafririm,1247,31.659618,34.944326,"Zafririm, Israel"
8000,Zefat,1248,32.964648,35.495997,"Zefat, Israel"
612,Zerufa,1249,32.647822,34.946455,"Zerufa, Israel"
567,Zor'a,1250,31.762653,34.966931,"Zor'a, Israel"
1234,Kabbu'a,1251,,,"Kabbu'a, Israel"
334,Qevuzat Yavne,1252,31.813987,34.719103,"Qevuzat Yavne, Israel"
3557,Qedumim,1253,32.21239,35.157388,"Qedumim, Israel"
195,Qadima- Zoran,1254,32.277644,34.919297,"Qadima- Zoran, Israel"
392,Qedma,1255,31.7004225,34.7748136,"Qedma, Israel"
4025,Qidmat Zevi,1256,33.029485,35.697744,"Qidmat Zevi, Israel"
3781,Qedar,1257,31.754384,35.310732,"Qedar, Israel"
615,Qidron,1258,31.814142,34.795548,"Qidron, Israel"
1211,Qaddarim,1259,32.898886,35.471565,"Qaddarim, Israel"
964,Kudayrat as-Sani',1260,,,"Kudayrat as-Sani', Israel"
972,Kawa'in,1261,,,"Kawa'in, Israel"
766,Qomemiyyut,1262,31.662583,34.7293,"Qomemiyyut, Israel"
1179,Qoranit,1263,32.131924,34.99081,"Qoranit, Israel"
1052,Qetura,1264,29.970887,35.061355,"Qetura, Israel"
1167,Qesaryya,1265,32.519016,34.904544,"Qesaryya, Israel"
414,Qelahim,1266,31.449795,34.679092,"Qelahim, Israel"
3601,Qalya,1267,31.749896,35.466131,"Qalya, Israel"
638,Qalansawe,1268,32.285791,34.981487,"Qalansawe, Israel"
4024,Qela,1269,33.131601,35.69039,"Qela, Israel"
1243,Qazir,1270,32.485178,35.10873,"Qazir, Israel"
1347,Qasr A-Sir,1271,31.083329,34.979579,"Qasr A-Sir, Israel"
4100,Qazrin,1272,32.990998,35.689865,"Qazrin, Israel"
2620,Qiryat Ono,1273,32.054863,34.858858,"Qiryat Ono, Israel"
3611,Qiryat Arba,1274,31.529326,35.115625,"Qiryat Arba, Israel"
6800,Qiryat Atta,1275,32.809144,35.119773,"Qiryat Atta, Israel"
9500,Qiryat Bialik,1276,32.832154,35.088407,"Qiryat Bialik, Israel"
2630,Qiryat Gat,1277,31.611148,34.768459,"Qiryat Gat, Israel"
2300,Qiryat Tiv'on,1279,32.716221,35.127483,"Qiryat Tiv'on, Israel"
9600,Qiryat Yam,1280,32.849276,35.068929,"Qiryat Yam, Israel"
1137,Qiryat Ye'arim,1281,31.802774,35.099945,"Qiryat Ye'arim, Israel"
2039,Qiryat Ye'arim(Institute),1282,31.802774,35.099945,"Qiryat Ye'arim(Institute), Israel"
8200,Qiryat Motzkin,1283,32.838202,35.079523,"Qiryat Motzkin, Israel"
1034,Qiryat Mal'akhi,1284,31.730202,34.746996,"Qiryat Mal'akhi, Israel"
3746,Qiryat Netafim,1285,32.117299,35.112115,"Qiryat Netafim, Israel"
78,Qiryat Anavim,1286,31.809913,35.120842,"Qiryat Anavim, Israel"
469,Qiryat Eqron,1287,31.862547,34.8219576,"Qiryat Eqron, Israel"
412,Qiryat Shelomo,1288,31.611148,34.768459,"Qiryat Shelomo, Israel"
2800,Qiryat Shemona,1289,33.207933,35.570246,"Qiryat Shemona, Israel"
3640,Qarne Shomeron,1292,32.171496,35.097537,"Qarne Shomeron, Israel"
4006,Qeshet,1293,32.980388,35.808484,"Qeshet, Israel"
543,Rame,1294,32.937112,35.366984,"Rame, Israel"
1334,Ras Al-Ein,1295,32.915734,35.372703,"Ras Al-Ein, Israel"
990,Ras Ali,1296,32.772911,35.155512,"Ras Ali, Israel"
2640,Rosh HaAyin,1297,32.095838,34.952177,"Rosh HaAyin, Israel"
26,Rosh Pinna,1298,32.970422,35.542659,"Rosh Pinna, Israel"
3602,Rosh Zurim,1299,31.667791,35.125288,"Rosh Zurim, Israel"
8300,Rishon LeZiyyon,1300,31.9730015,34.7925013,"Rishon LeZiyyon, Israel"
3795,Revava,1301,32.11871,35.129583,"Revava, Israel"
564,Revadim,1302,31.773966,34.814807,"Revadim, Israel"
354,Revivim,1303,31.045195,34.721086,"Revivim, Israel"
1225,Ravid,1304,32.850619,35.464074,"Ravid, Israel"
390,Regba,1305,32.977493,35.099129,"Regba, Israel"
444,Regavim,1306,32.52344,35.033987,"Regavim, Israel"
1161,Rahat,1307,31.394548,34.753934,"Rahat, Israel"
2051,Rewaha,1308,31.648695,34.733681,"Rewaha, Israel"
2016,Rewaya,1309,32.4661111,35.4583333,"Rewaya, Israel"
1341,Ruah Midbar,1310,30.981535,34.733883,"Ruah Midbar, Israel"
362,Ruhama,1311,31.497378,34.705165,"Ruhama, Israel"
539,Rummane,1312,32.788118,35.311211,"Rummane, Israel"
997,Rumat Heib,1313,32.777591,35.305683,"Rumat Heib, Israel"
3619,Ro'i,1314,32.870688,35.419893,"Ro'i, Israel"
3782,Rotem,1315,32.3366,35.518576,"Rotem, Israel"
854,Rehov,1316,32.451099,35.489598,"Rehov, Israel"
8400,Rehovot,1317,31.892773,34.811272,"Rehovot, Israel"
3822,Rehelim,1318,32.10246,35.257756,"Rehelim, Israel"
540,Reihaniyye,1319,33.049922,35.487062,"Reihaniyye, Israel"
3568,Rehan,1320,32.468752,35.135271,"Rehan, Israel"
542,Reine,1321,32.719924,35.317654,"Reine, Israel"
3565,Rimmonim,1322,31.935382,35.340494,"Rimmonim, Israel"
616,Rinnatya,1323,32.044365,34.928477,"Rinnatya, Israel"
922,Rekhasim,1324,32.749265,35.099581,"Rekhasim, Israel"
1069,Ram-On,1325,32.528742,35.258657,"Ram-On, Israel"
4702,Ramot,1326,31.813708,35.200684,"Ramot, Israel"
206,Ramot HaShavim,1327,32.16509,34.881543,"Ramot HaShavim, Israel"
735,Ramot Me'ir,1328,31.874444,34.855208,"Ramot Me'ir, Israel"
445,Ramot Menashe,1329,32.597042,35.057177,"Ramot Menashe, Israel"
372,Ramot Naftali,1330,33.102354,35.553313,"Ramot Naftali, Israel"
8500,Ramla,1331,31.931566,34.872938,"Ramla, Israel"
8600,Ramat Gan,1332,32.068424,34.824785,"Ramat Gan, Israel"
135,Ramat Dawid,1333,32.678991,35.204036,"Ramat Dawid, Israel"
184,Ramat HaKovesh,1334,32.218313,34.93829,"Ramat HaKovesh, Israel"
335,Ramat HaShofet,1335,32.609356,35.094079,"Ramat HaShofet, Israel"
2650,Ramat HaSharon,1336,32.137793,34.840278,"Ramat HaSharon, Israel"
178,Ramat Yohanan,1337,32.793457,35.122208,"Ramat Yohanan, Israel"
122,Ramat Yishay,1338,32.704029,35.166003,"Ramat Yishay, Israel"
4701,Ramat Magshimim,1343,32.844066,35.80658,"Ramat Magshimim, Israel"
339,Ramat Zevi,1346,32.591962,35.414497,"Ramat Zevi, Israel"
460,Ramat Razi'el,1347,31.773573,35.074447,"Ramat Razi'el, Israel"
127,Ramat Rahel,1348,31.7403163,35.2178825,"Ramat Rahel, Israel"
789,Rannen,1349,31.33871,34.600358,"Rannen, Israel"
713,Re'im,1350,31.386159,34.458823,"Re'im, Israel"
8700,Ra'annana,1351,32.184781,34.871326,"Ra'annana, Israel"
1228,Raqqefet,1352,32.855569,35.264237,"Raqqefet, Israel"
247,Rishpon,1353,32.201856,34.824723,"Rishpon, Israel"
437,Reshafim,1354,32.481235,35.47879,"Reshafim, Israel"
1260,Retamim,1355,31.05401,34.690902,"Retamim, Israel"
324,She'ar Yashuv,1356,33.2263493,35.6468357,"She'ar Yashuv, Israel"
1377,Shave Darom,1357,31.466377,34.638576,"Shave Darom, Israel"
282,Shave Ziyyon,1358,31.807616,34.648119,"Shave Ziyyon, Israel"
3571,Shave Shomeron,1359,32.26372,35.183444,"Shave Shomeron, Israel"
913,Shibli-Umm Al-Ghanam,1360,32.684167,35.396944,"Shibli-Umm Al-Ghanam, Israel"
1286,Segev-Shalom,1361,31.198361,34.839665,"Segev-Shalom, Israel"
721,Sede Ilan,1362,32.75051,35.422429,"Sede Ilan, Israel"
304,Sede Eliyyahu,1363,32.441882,35.513803,"Sede Eliyyahu, Israel"
861,Sede Eli'ezer,1364,33.04647,35.56525,"Sede Eli'ezer, Israel"
885,Sede Boqer,1365,30.873611,34.793098,"Sede Boqer, Israel"
36,Sede Dawid,1366,31.577476,34.683443,"Sede Dawid, Israel"
284,Sede Warburg,1367,32.208691,34.90325,"Sede Warburg, Israel"
293,Sede Yo'av,1368,31.645723,34.676849,"Sede Yo'av, Israel"
142,Sede Ya'aqov,1369,32.69756,35.141315,"Sede Ya'aqov, Israel"
2008,Sede Yizhaq,1370,32.404959,34.992168,"Sede Yizhaq, Israel"
18,Sede Moshe,1371,31.610982,34.800427,"Sede Moshe, Israel"
259,Sede Nahum,1372,32.525068,35.480855,"Sede Nahum, Israel"
329,Sede Nehemya,1373,33.188234,35.62307,"Sede Nehemya, Israel"
1058,Sede Nizzan,1374,31.230035,34.418363,"Sede Nizzan, Israel"
739,Sede Uzziyyahu,1375,31.758437,34.678194,"Sede Uzziyyahu, Israel"
2049,Sede Zevi,1376,31.448831,34.712549,"Sede Zevi, Israel"
